OBJECTID;HSISID;NAME;ADDRESS1;ADDRESS2;CITY;STATE;POSTALCODE;PHONENUMBER;RestaurantOpenDate;FACILITYTYPE;PERMITID;X;Y;GEOCODESTATUS;geo_shape;geo_point_2d
30344;04092025220;Whalen's in Knightdale;7202 Knightdale BLVD;;KNIGHTDALE;NC;27545;(919) 373-0385;2018-10-22T22:00:00-04:00;Food Stand;16496;-78.48704631;35.79788571;M;"{""type"": ""Point"", ""coordinates"": [-78.48704887840415, 35.79789279288111]}";35.7978927929,-78.4870488784
30345;04092021556;PAPA JOHN`S #2838;7134 KNIGHTDALE BLVD;;KNIGHTDALE;NC;27545;(919) 266-3330;2008-11-18T20:00:00-05:00;Food Stand;11536;-78.48874912;35.79711939;M;"{""type"": ""Point"", ""coordinates"": [-78.48875168021912, 35.79712647294419]}";35.7971264729,-78.4887516802
30349;04092015605;WAFFLE HOUSE #1279;7605 KNIGHTDALE BLVD;;KNIGHTDALE;NC;27545;(919) 217-4112;2010-04-22T22:00:00-04:00;Restaurant;16374;-78.47367546;35.80004488;M;"{""type"": ""Point"", ""coordinates"": [-78.47367802220244, 35.80005196862107]}";35.8000519686,-78.4736780222
30353;04092025225;DOMINO'S #8938;2001 WIDE WATERS PKY;;KNIGHTDALE;NC;27545;(919) 266-6667;2018-11-18T20:00:00-05:00;Food Stand;15958;-78.50515596;35.79511678;T;"{""type"": ""Point"", ""coordinates"": [-78.50515852582025, 35.79512386354404]}";35.7951238635,-78.5051585258
30355;04092160025;Wellington Nursing Center Kitchen;1000 Tandal Pl;;KNIGHTDALE;NC;27545;(919) 266-7744;2003-06-28T22:00:00-04:00;Institutional Food Service;1676;-78.50919721;35.7933865;M;"{""type"": ""Point"", ""coordinates"": [-78.50919977886946, 35.793393587017896]}";35.793393587,-78.5091997789
30362;04092014817;Kiko Japan Express;1018-C Shoppes At Midway DR;;KNIGHTDALE;NC;27545;(919) 217-3918;2007-02-19T20:00:00-05:00;Restaurant;12512;-78.50497023;35.79806831;M;"{""type"": ""Point"", ""coordinates"": [-78.50497280141174, 35.79807539995446]}";35.7980754,-78.5049728014
30366;04092040375;Carolina Slow Smoke (WCID #734);903 N Smithfield Drive;;KNIGHTDALE;NC;27545;(919) 805-1178;2019-08-19T22:00:00-04:00;Pushcarts;18395;-78.4870177;35.79556703;M;"{""type"": ""Point"", ""coordinates"": [-78.48702026329033, 35.795574112931234]}";35.7955741129,-78.4870202633
30382;04092016100;SLICE OF N. Y. PIZZA;1016  Shoppes at Midway;STE H;KNIGHTDALE;NC;27545;(919) 261-9478;2012-02-05T20:00:00-05:00;Restaurant;5574;-78.50550835;35.79794748;M;"{""type"": ""Point"", ""coordinates"": [-78.50551092218807, 35.79795457008626]}";35.7979545701,-78.5055109222
30385;04092030292;POBLANOS TACOS (WCID #543);5521 WALTON HILL RD;;KNIGHTDALE;NC;27545;(919) 279-2656;2015-11-05T20:00:00-05:00;Mobile Food Units;16088;-78.45826466;35.76334759;M;"{""type"": ""Point"", ""coordinates"": [-78.45826721313207, 35.763354668191084]}";35.7633546682,-78.4582672131
30396;04092030382;Tacos Sanjuan (WCID #656);903 N Smithfield RD;;Knightdale;NC;27575;(919) 455-8661;2018-11-28T20:00:00-05:00;Mobile Food Units;13898;-78.48796476;35.79576936;M;"{""type"": ""Point"", ""coordinates"": [-78.48796732575804, 35.79577644700024]}";35.795776447,-78.4879673258
30402;04092017296;WENDY'S #6322;1000 AERIAL CENTER PKY;;MORRISVILLE;NC;27513;(919) 481-3650;2016-08-24T22:00:00-04:00;Restaurant;13585;-78.81734039;35.85877302;M;"{""type"": ""Point"", ""coordinates"": [-78.81734305678619, 35.85878010505418]}";35.8587801051,-78.8173430568
30404;04092017080;ROSATI'S PIZZA MORRISVILLE;3605 DAVIS  DR;;MORRISVILLE;NC;27519;(919) 380-7000;2015-12-21T20:00:00-05:00;Restaurant;19944;-78.84976245;35.82130357;M;"{""type"": ""Point"", ""coordinates"": [-78.84976512261053, 35.821310652676345]}";35.8213106527,-78.8497651226
30410;04092017547;POTBELLY SANDWICH SHOP;9662 CHAPEL HILL RD;SUITE 120;MORRISVILLE;NC;27560;(919) 377-1058;2017-03-08T20:00:00-05:00;Restaurant;16139;-78.81492453;35.8087175;M;"{""type"": ""Point"", ""coordinates"": [-78.81492719703178, 35.80872457887717]}";35.8087245789,-78.814927197
30411;04092017026;N. C. BAGEL CAFE & DELI;3108 GRACE PARK DR;;MORRISVILLE;NC;27560;(919) 469-2777;2015-12-18T20:00:00-05:00;Restaurant;18237;-78.84652326;35.82111262;M;"{""type"": ""Point"", ""coordinates"": [-78.84652593359783, 35.82111970281195]}";35.8211197028,-78.8465259336
30419;04092018088;PHO XO;10290 Chapel Hill RD;Suite 100;MORRISVILLE;NC;27560;(919) 443-8038;2019-04-15T22:00:00-04:00;Restaurant;18071;-78.82634068;35.83290707;M;"{""type"": ""Point"", ""coordinates"": [-78.82634334826321, 35.83291415024254]}";35.8329141502,-78.8263433483
30424;04092017587;MCDONALDS #32336;1001 MORRISVILLE CARPENTER RD;;MORRISVILLE;NC;27560;(919) 460-7228;2017-04-30T22:00:00-04:00;Restaurant;10992;-78.84482154;35.81889798;M;"{""type"": ""Point"", ""coordinates"": [-78.84482421602151, 35.81890506320411]}";35.8189050632,-78.844824216
30425;04092017954;La Cucina Italiana;10208 Chapel Hill RD;;Morrisville;NC;27560;(919) 336-3138;2018-10-04T22:00:00-04:00;Restaurant;17920;-78.82634377;35.82831071;M;"{""type"": ""Point"", ""coordinates"": [-78.82634643530415, 35.82831779137259]}";35.8283177914,-78.8263464353
30430;04092025223;Bento Sushi;2400 John Brantley RD;;Morrisville;NC;27560;(919) 840-4210;2018-10-24T22:00:00-04:00;Food Stand;19746;-78.79438146;35.87509316;M;"{""type"": ""Point"", ""coordinates"": [-78.79438411989248, 35.87510025813669]}";35.8751002581,-78.7943841199
30432;04092018168;THAI'S NOODLE;2101 GRACE PARK DR;;MORRISVILLE;NC;27560;(919) 481-3036;2019-09-04T22:00:00-04:00;Restaurant;19691;-78.84652326;35.82111262;M;"{""type"": ""Point"", ""coordinates"": [-78.84652593359783, 35.82111970281195]}";35.8211197028,-78.8465259336
30440;04092030402;Sweet Escapes by Poblanos (WCID #692);3536 Davis DR;;MORRISVILLE;NC;27560;(919) 279-2656;2019-03-14T21:00:00-04:00;Mobile Food Units;19530;-78.84576194;35.81812076;M;"{""type"": ""Point"", ""coordinates"": [-78.84576460919048, 35.81812784199072]}";35.818127842,-78.8457646092
30446;04092021698;SUVIDHA;3735  DAVIS DR;;MORRISVILLE;NC;27560;(919) 650-1436;2011-12-20T20:00:00-05:00;Food Stand;19370;-78.85587925;35.8337549;M;"{""type"": ""Point"", ""coordinates"": [-78.85588193001503, 35.83376198443843]}";35.8337619844,-78.85588193
30454;04092016442;STARBUCKS PRE-SECURITY;2400 JOHN BRANTLEY BLVD / RDU;;MORRISVILLE;NC;27560;(919) 840-7445;2013-06-09T22:00:00-04:00;Restaurant;19127;-78.7894226;35.86970666;M;"{""type"": ""Point"", ""coordinates"": [-78.78942526070418, 35.86971375143646]}";35.8697137514,-78.7894252607
30495;04092016142;ZOE'S KITCHEN;1017 MARKET CENTER DR;;MORRISVILLE;NC;27560;(919) 469-3735;2012-03-26T22:00:00-04:00;Restaurant;12896;-78.81676023;35.80454378;M;"{""type"": ""Point"", ""coordinates"": [-78.81676289578681, 35.804550861120276]}";35.8045508611,-78.8167628958
30505;04092017324;PERIMETER PARK CAFE;3025 CARRINGTON MILLS BLVD;;MORRISVILLE;NC;27560;;2016-09-01T22:00:00-04:00;Restaurant;7488;-78.83271746;35.86502555;M;"{""type"": ""Point"", ""coordinates"": [-78.83272013528331, 35.86503264152191]}";35.8650326415,-78.8327201353
30512;04092018062;TWO GUYS GRILLE;4149 Davis DR;;MORRISVILLE;NC;27560;(919) 462-9336;2019-02-25T20:00:00-05:00;Restaurant;14169;-78.85811603;35.835626500000004;M;"{""type"": ""Point"", ""coordinates"": [-78.85811870431289, 35.83563358340258]}";35.8356335834,-78.8581187043
30517;04092014816;Byte Cafe;1009 THINK PLACE;;MORRISVILLE;NC;27560;(919) 294-1336;2007-03-04T20:00:00-05:00;Restaurant;11561;-78.83774058;35.85808511;M;"{""type"": ""Point"", ""coordinates"": [-78.83774325807502, 35.85809220090284]}";35.8580922009,-78.8377432581
30520;04092017438;MARCO'S PIZZA #8400;9906 CHAPEL HILL RD;;MORRISVILLE;NC;27560;(919) 380-0044;2016-10-26T22:00:00-04:00;Restaurant;10517;-78.82063472;35.81480892;M;"{""type"": ""Point"", ""coordinates"": [-78.82063738300268, 35.814815998344756]}";35.8148159983,-78.820637383
30521;04092017447;HYDERABAD HOUSE;3735 DAVIS  DR;STE 105;MORRISVILLE;NC;27560;(919) 924-0503;2016-10-31T21:00:00-04:00;Restaurant;10518;-78.85587925;35.8337549;M;"{""type"": ""Point"", ""coordinates"": [-78.85588193001503, 35.83376198443843]}";35.8337619844,-78.85588193
30524;04092017854;PEPPERS MARKET;2107 GRACE PARK DR;;MORRISVILLE;NC;27560;(919) 380-7002;2018-05-31T22:00:00-04:00;Restaurant;12051;-78.84652326;35.82111262;M;"{""type"": ""Point"", ""coordinates"": [-78.84652593359783, 35.82111970281195]}";35.8211197028,-78.8465259336
30526;04092016840;MI CANCUN;1106 GRACE PARK DRIVE;;MORRISVILLE;NC;27560;(919) 650-1718;2014-12-29T20:00:00-05:00;Restaurant;10566;-78.84652326;35.82111262;M;"{""type"": ""Point"", ""coordinates"": [-78.84652593359783, 35.82111970281195]}";35.8211197028,-78.8465259336
30531;04092016164;RUCKUS PIZZA PASTA & SPIRITS #3;1101 MARKET CENTER  DR;;MORRISVILLE;NC;27560;(919) 388-3500;2012-04-18T22:00:00-04:00;Restaurant;5702;-78.81676023;35.80454378;M;"{""type"": ""Point"", ""coordinates"": [-78.81676289578681, 35.804550861120276]}";35.8045508611,-78.8167628958
30535;04092015011;Smokey`s Shack;10800 Chapel Hill RD;;MORRISVILLE;NC;27560;(919) 469-1724;2007-11-27T20:00:00-05:00;Restaurant;6948;-78.83905569;35.84984259;M;"{""type"": ""Point"", ""coordinates"": [-78.83905836098538, 35.84984967235015]}";35.8498496724,-78.839058361
30538;04092021839;EARTH FARE #145 MEAT/SEAFOOD;951 MORRISVILLE PKWY.;;MORRISVILLE;NC;27560;(919) 388-2389;2015-03-22T21:00:00-04:00;Food Stand;16075;-78.81719519;35.80937891;M;"{""type"": ""Point"", ""coordinates"": [-78.81719785506658, 35.809385987533005]}";35.8093859875,-78.8171978551
30544;04092021982;SANGAM CAFE;10300 CHAPEL HILL RD;SUITE 600/700;MORRISVILLE;NC;27560;(919) 460-4300;2016-09-29T22:00:00-04:00;Food Stand;13406;-78.82715668;35.83264302;M;"{""type"": ""Point"", ""coordinates"": [-78.82715934772406, 35.832650107252014]}";35.8326501073,-78.8271593477
30557;04092017100;DUNKIN DONUTS BASKIN ROBBINS #344346;3570 DAVIS DR;;MORRISVILLE;NC;27560;(919) 469-4788;2015-12-14T20:00:00-05:00;Restaurant;6751;-78.84694048;35.81804247;M;"{""type"": ""Point"", ""coordinates"": [-78.84694315729817, 35.81804954695517]}";35.818049547,-78.8469431573
30558;04092017134;DHARANI SOUTH INDIAN CUISINE;1000-106 LOWER SHILOH WAY;;MORRISVILLE;NC;27560;(919) 991-9918;2016-01-20T20:00:00-05:00;Restaurant;18287;-78.84668392;35.86584223;M;"{""type"": ""Point"", ""coordinates"": [-78.84668660000742, 35.865849322555846]}";35.8658493226,-78.8466866
30570;04092012893;Residence Inn Foodservice;2020 HOSPITALITY CT;;MORRISVILLE;NC;27560-9128;(919) 467-8689;1999-03-10T20:00:00-05:00;Restaurant;2166;-78.8154906;35.85787743;M;"{""type"": ""Point"", ""coordinates"": [-78.81549326471024, 35.8578845229612]}";35.857884523,-78.8154932647
30580;04092030290;TAQUERIA LA COSTENA (WCID #537);GREEN LEVEL West RD (Near Darlington Woods);M-F 11am-2pm;MORRISVILLE;NC;27511;(919) 244-0786;2015-10-08T22:00:00-04:00;Mobile Food Units;13252;0.0;0.0;U;;
30591;04092014425;Greek Fiesta at Crossroads;319 Crossroads BLVD;;RALEIGH;NC;27511;(919) 851-7995;2005-10-24T22:00:00-04:00;Restaurant;7396;0.0;0.0;U;;
30592;04092016051;SUGAR BUZZ BAKERY & CAFE;1231 KILDAIRE FARM RD;;RALEIGH;NC;27511;(919) 238-7224;2011-11-27T20:00:00-05:00;Restaurant;11760;-78.78338623;35.76303931;M;"{""type"": ""Point"", ""coordinates"": [-78.7833888830365, 35.76304637777739]}";35.7630463778,-78.783388883
30598;04092015059;Jimmy John`s #895;8204 Tryon Woods  DR;Ste 118;RALEIGH;NC;27518;(919) 859-7377;2008-02-19T20:00:00-05:00;Restaurant;17407;-78.74169613;35.74700826;M;"{""type"": ""Point"", ""coordinates"": [-78.74169876410363, 35.74701532422524]}";35.7470153242,-78.7416987641
30607;04092016395;MY PLACE;2108 S MAIN ST;;RALEIGH;NC;27587;(919) 761-5009;2013-03-03T20:00:00-05:00;Restaurant;12240;-78.53365318;35.94860027;M;"{""type"": ""Point"", ""coordinates"": [-78.53365576092129, 35.94860739073014]}";35.9486073907,-78.5336557609
30614;04092015280;SITTI BY NEOMONDE;137 S WILMINGTON  ST;;RALEIGH;NC;27601;(919) 239-4070;2008-11-04T20:00:00-05:00;Restaurant;4275;-78.63795047;35.77838014;M;"{""type"": ""Point"", ""coordinates"": [-78.6379530766405, 35.7783872173118]}";35.7783872173,-78.6379530766
30616;04092016908;COURTHOUSE DELI;316 FAYETTEVILLE ST.;;RALEIGH;NC;27601;;2015-04-19T22:00:00-04:00;Restaurant;13108;-78.63982973;35.7762647;M;"{""type"": ""Point"", ""coordinates"": [-78.63983234233908, 35.77627177867052]}";35.7762717787,-78.6398323423
30618;04092018034;Benchwarmers Bagels;500-109 E Davie ST;;RALEIGH;NC;27601;;2019-01-22T20:00:00-05:00;Restaurant;16099;-78.63247092;35.77531669;M;"{""type"": ""Point"", ""coordinates"": [-78.6324735256698, 35.77532377206409]}";35.7753237721,-78.6324735257
30623;04092014505;Sosta Cafe;130 E Davie ST;;RALEIGH;NC;27601;(919) 833-1006;2006-02-15T20:00:00-05:00;Restaurant;7312;-78.63762576;35.77518054;M;"{""type"": ""Point"", ""coordinates"": [-78.63762837134817, 35.77518761343206]}";35.7751876134,-78.6376283713
30627;04092110154;Ligon Middle School Cafeteria;706 E Lenoir ST;;RALEIGH;NC;27601;(919) 856-7953;2005-08-23T22:00:00-04:00;Public School Lunchrooms;15577;-78.62632211;35.77026486;M;"{""type"": ""Point"", ""coordinates"": [-78.62632471461761, 35.77027194151084]}";35.7702719415,-78.6263247146
30632;04092018013;Local Oyster Bar;500 E Davie ST;;RALEIGH;NC;27601;(303) 808-0701;2018-12-06T20:00:00-05:00;Restaurant;19515;-78.63206132;35.77487463;M;"{""type"": ""Point"", ""coordinates"": [-78.63206393015643, 35.774881707596194]}";35.7748817076,-78.6320639302
30636;04092025265;Mama Crow's;500 E Davie  ST;STE 116;RALEIGH;NC;27601;;2019-06-17T22:00:00-04:00;Food Stand;17759;-78.63206132;35.77487463;M;"{""type"": ""Point"", ""coordinates"": [-78.63206393015643, 35.774881707596194]}";35.7748817076,-78.6320639302
30643;04092017244;WHISKEY KITCHEN;201 W MARTIN ST;;RALEIGH;NC;27601;(919) 803-3181;2016-06-16T22:00:00-04:00;Restaurant;6475;-78.64215374;35.77671492;M;"{""type"": ""Point"", ""coordinates"": [-78.64215634495402, 35.77672200199965]}";35.776722002,-78.642156345
30647;04092016191;ORO RESTAURANT & LOUNGE;18 E MARTIN ST;;RALEIGH;NC;27601;(919) 239-4010;2012-05-14T22:00:00-04:00;Restaurant;16295;-78.63842774;35.77684525;M;"{""type"": ""Point"", ""coordinates"": [-78.63843035043749, 35.77685232529595]}";35.7768523253,-78.6384303504
30648;04092025183;Manhattan Cafe @ TKA;2161 S Wilmington ST;;RALEIGH;NC;27601;(919) 215-8977;2018-05-31T22:00:00-04:00;Food Stand;15331;-78.64171063;35.75324624;M;"{""type"": ""Point"", ""coordinates"": [-78.6417132364614, 35.753253315630644]}";35.7532533156,-78.6417132365
30655;04092017634;RESIDENCE INN DOWNTOWN RALEIGH;616 S SALISBURY ST;;RALEIGH;NC;27601;(919) 856-0017;2017-06-26T22:00:00-04:00;Restaurant;15657;-78.64078384;35.77259393;M;"{""type"": ""Point"", ""coordinates"": [-78.64078644929279, 35.772601008502704]}";35.7726010085,-78.6407864493
30659;04092013896;Woody`s @ City Market;205 Wolfe St;;RALEIGH;NC;27601;(919) 833-3000;2003-08-28T22:00:00-04:00;Restaurant;4778;-78.63643476;35.77636518;M;"{""type"": ""Point"", ""coordinates"": [-78.63643736659377, 35.77637225447742]}";35.7763722545,-78.6364373666
30661;04092025188;Redplate Catering @TKA;2161 S Wilmington ST;;RALEIGH;NC;27601;(919) 332-1492;2018-06-20T22:00:00-04:00;Food Stand;14013;-78.64171063;35.75324624;M;"{""type"": ""Point"", ""coordinates"": [-78.6417132364614, 35.753253315630644]}";35.7532533156,-78.6417132365
30662;04092021598;JIMMY JOHN`S #1025;437 FAYETTEVILLE ST;;RALEIGH;NC;27601;(919) 754-0101;2009-11-30T20:00:00-05:00;Food Stand;16259;-78.63936414;35.77440995;M;"{""type"": ""Point"", ""coordinates"": [-78.63936674681246, 35.77441702469039]}";35.7744170247,-78.6393667468
30674;04092025210;Carroll's Kitchen @ MSFH;411 W. Morgan ST;;RALEIGH;NC;27601;(919) 747-1656;2018-08-02T22:00:00-04:00;Food Stand;13982;-78.6456917;35.77945516;M;"{""type"": ""Point"", ""coordinates"": [-78.64569430991307, 35.77946223590328]}";35.7794622359,-78.6456943099
30677;04092017025;THE BERKELEY CAFE;217 W MARTIN ST;;RALEIGH;NC;27601;(919) 828-9190;2015-09-20T22:00:00-04:00;Restaurant;20038;-78.64280742;35.77679382;M;"{""type"": ""Point"", ""coordinates"": [-78.64281003382273, 35.776800895405515]}";35.7768008954,-78.6428100338
30680;04092015215;RALEIGH CONVENTION CENTER;500 S SALISBURY  ST;;RALEIGH;NC;27601;(919) 996-8675;2008-09-01T22:00:00-04:00;Restaurant;13514;-78.64125822;35.77365136;M;"{""type"": ""Point"", ""coordinates"": [-78.64126083310025, 35.773658437133264]}";35.7736584371,-78.6412608331
30686;04092016474;RYE BAR & SOUTHERN KITCHEN;500 FAYETTEVILLE ST;;RALEIGH;NC;27601;(919) 227-3370;2013-08-19T22:00:00-04:00;Restaurant;15803;-78.63997557;35.77359698;M;"{""type"": ""Point"", ""coordinates"": [-78.63997818341319, 35.77360406109063]}";35.7736040611,-78.6399781834
30689;04092022000;OAK CITY MARKET;124 E MARTIN ST;;RALEIGH;NC;27601;(919) 601-5333;2017-01-23T20:00:00-05:00;Food Stand;12962;-78.63713929;35.77657388;M;"{""type"": ""Point"", ""coordinates"": [-78.6371418971623, 35.776580954448775]}";35.7765809544,-78.6371418972
30692;04092040349;YUMMY DOGS (WCID # 554);120 E Martin ST;;RALEIGH;NC;27601;(984) 200-1114;2017-06-01T22:00:00-04:00;Pushcarts;13883;-78.63713929;35.77657388;M;"{""type"": ""Point"", ""coordinates"": [-78.6371418971623, 35.776580954448775]}";35.7765809544,-78.6371418972
30693;04092017644;Mo Fu Shoppe;321 S Blount ST;;RALEIGH;NC;27601;(919) 301-8465;2017-06-25T22:00:00-04:00;Restaurant;20897;-78.63624076;35.77587123;M;"{""type"": ""Point"", ""coordinates"": [-78.63624336478833, 35.77587831168777]}";35.7758783117,-78.6362433648
30695;04092016265;ACRO CAFE;11 W JONES ST;;RALEIGH;NC;27601;(919) 733-7450;2012-09-13T22:00:00-04:00;Restaurant;8442;-78.63943083;35.78220511;M;"{""type"": ""Point"", ""coordinates"": [-78.63943344014207, 35.78221218584801]}";35.7822121858,-78.6394334401
30700;04092017545;BREWERY BHAVANA;218 S BLOUNT ST;;RALEIGH;NC;27601;(919) 829-9998;2017-03-05T20:00:00-05:00;Restaurant;7660;-78.63692426;35.77740827;M;"{""type"": ""Point"", ""coordinates"": [-78.63692686793937, 35.777415346708686]}";35.7774153467,-78.6369268679
30701;04092016001;TASTY BEVERAGE CO;327 W DAVIE ST;STE 106;RALEIGH;NC;27601;(919) 828-2789;2011-09-14T22:00:00-04:00;Restaurant;15370;-78.64497473;35.7752364;M;"{""type"": ""Point"", ""coordinates"": [-78.64497733533885, 35.775243478025544]}";35.775243478,-78.6449773353
30707;04092016248;BIDA MANDA;222 S BLOUNT ST;;RALEIGH;NC;27601;(919) 829-9999;2012-08-27T22:00:00-04:00;Restaurant;18269;-78.63692839;35.77726279;M;"{""type"": ""Point"", ""coordinates"": [-78.63693099302817, 35.777269867521724]}";35.7772698675,-78.636930993
30708;04092017339;Apero;309 BLAKE ST;;RALEIGH;NC;27601;(919) 803-7475;2016-10-13T22:00:00-04:00;Restaurant;13408;-78.63560413;35.77638073;M;"{""type"": ""Point"", ""coordinates"": [-78.63560673510479, 35.77638780739808]}";35.7763878074,-78.6356067351
30710;04092015131;The Pit;328 W Davie ST;;RALEIGH;NC;27601;(919) 890-4500;2008-05-13T22:00:00-04:00;Restaurant;5316;-78.64472372;35.77605684;M;"{""type"": ""Point"", ""coordinates"": [-78.64472633315098, 35.77606391875429]}";35.7760639188,-78.6447263332
30716;04092016343;PLAZA CAFE;411 FAYETTEVILLE ST;STE 109;RALEIGH;NC;27601;(919) 758-8759;2013-07-24T22:00:00-04:00;Restaurant;6473;-78.63883977;35.77508557;M;"{""type"": ""Point"", ""coordinates"": [-78.63884237896984, 35.775092644588135]}";35.7750926446,-78.638842379
30719;04092017577;ST. ROCH;223 S WILMINGTON ST;;RALEIGH;NC;27601;(919) 322-0359;2017-04-19T22:00:00-04:00;Restaurant;11623;-78.63794241;35.77751377;M;"{""type"": ""Point"", ""coordinates"": [-78.63794501389175, 35.777520845975516]}";35.777520846,-78.6379450139
30721;04092017783;Tonbo Ramen;211 S Wilmington ST;;RALEIGH;NC;27601;(919) 977-3625;2018-01-24T20:00:00-05:00;Restaurant;19074;-78.63804143;35.77784061;M;"{""type"": ""Point"", ""coordinates"": [-78.63804403603508, 35.77784768518348]}";35.7778476852,-78.638044036
30729;04092010661;Side Street Restaurant;225 N Bloodworth St;;RALEIGH;NC;27601-1105;(919) 828-4927;1991-04-28T22:00:00-04:00;Restaurant;5494;-78.63331201;35.78351455;M;"{""type"": ""Point"", ""coordinates"": [-78.63331461409284, 35.78352163302932]}";35.783521633,-78.6333146141
30730;04092015669;KINGS BARCADE & NEPTUNE`S PARLOR;14 W. Martin ST;;RALEIGH;NC;27601-1311;(919) 896-7063;2010-06-30T22:00:00-04:00;Restaurant;19792;-78.63980199;35.77713519;M;"{""type"": ""Point"", ""coordinates"": [-78.63980459450347, 35.77714226980899]}";35.7771422698,-78.6398045945
30740;04092110129;Moore Square Magnet Middle School;301 S PERSON ST;;RALEIGH;NC;27601-1821;(919) 664-5737 ext. 26635;2002-07-07T22:00:00-04:00;Public School Lunchrooms;722;-78.6342447;35.77609748;M;"{""type"": ""Point"", ""coordinates"": [-78.63424730591012, 35.77610455365421]}";35.7761045537,-78.6342473059
30755;04092030158;FOODLAND MOBILE FOOD UNIT ( WCID # 170 );11 JONES ST;;RALEIGH;NC;27602;(919) 798-0590;2005-10-24T22:00:00-04:00;Mobile Food Units;17928;0.0;0.0;U;;
30758;04092017187;THE 19TH HOLE;1527 TRYON RD;;RALEIGH;NC;27603;(919) 772-9987;2016-03-31T22:00:00-04:00;Restaurant;9591;-78.6675748;35.73522467;M;"{""type"": ""Point"", ""coordinates"": [-78.66757741143742, 35.73523173818397]}";35.7352317382,-78.6675774114
